,algorithm,mse train,mse val,init zero,iterations,time,lr method,lr,b,model
14,gradient,1.128165336485051,1.0709238578327496,1.0,1000.0,3.5475270748138428,Decay,0.001,0.0005,only_children_text
10,gradient,1.1289151769500494,1.0713649152025055,1.0,1000.0,0.14210295677185059,LearningRate,0.001,,default_notext
15,gradient,1.1289145783508785,1.0713655767767838,1.0,1000.0,0.1576249599456787,Momentum,0.001,0.7,default_notext
16,gradient,1.1289144955274437,1.0713656730928542,1.0,1000.0,0.14174509048461914,Momentum,0.001,0.8,default_notext
17,gradient,1.1289144133761093,1.0713657698587777,1.0,1000.0,0.12931108474731445,Momentum,0.001,0.9,default_notext
18,gradient,1.1289143327081463,1.0713658660996714,1.0,1000.0,0.16448688507080078,Momentum,0.001,0.999,default_notext
56,gradient,1.1241855983916937,1.0714180036947296,0.0,1000.0,0.20212197303771973,Decay,0.01,0.1,only_children_square
56,gradient,1.1241855983916937,1.0714180036947296,0.0,1000.0,0.20212197303771973,Decay,0.01,0.1,only_children_square
12,gradient,1.1278160169313942,1.0723676917071798,True,1000,1.0564980506896973,Decay,0.001,0.0001,default_feeling
13,gradient,1.1306070912536743,1.0732610083995122,1.0,1000.0,0.16251206398010254,Decay,0.001,0.0001,default_notext
68,gradient,1.130183354944057,1.073342231737519,0.0,1000.0,0.17432594299316406,Decay,0.001,0.0005,only_children
76,gradient,1.1398998232041133,1.0735265733276143,0.0,1000.0,0.1532742977142334,Decay,0.0005,0.0001,default_notext
66,gradient,1.0921667455784092,1.0739204701681766,0.0,1000.0,0.28327488899230957,Decay,0.001,0.01,only_children_square
66,gradient,1.0921667455784092,1.0739204701681766,0.0,1000.0,0.28327488899230957,Decay,0.001,0.01,only_children_square
81,gradient,1.136644163463866,1.0780325656035552,0.0,1000.0,0.17917585372924805,Momentum,0.0005,0.999,only_children
13,gradient,1.134467941974238,1.0780636516268807,True,1000,3.373577117919922,Decay,0.001,0.0005,default_tfidf
14,gradient,1.1342930825278643,1.0783387017415487,1.0,1000.0,3.7066619396209717,Decay,0.001,0.0005,default_top160
14,gradient,1.1346053978699002,1.0786007424094388,1.0,1000.0,3.884705066680908,Decay,0.001,0.0005,default_noroot
89,gradient,1.0862783259025433,1.0787668693309829,0.0,1000.0,0.20557880401611328,Momentum,0.0001,0.9,only_children_square
89,gradient,1.0862783259025433,1.0787668693309829,0.0,1000.0,0.20557880401611328,Momentum,0.0001,0.9,only_children_square
13,gradient,1.1339641022241322,1.079080151382363,True,1000,0.9422121047973633,Decay,0.001,0.0005,default_feeling
14,gradient,1.1370861804636843,1.0804022822626695,1.0,1000.0,0.15495514869689941,Decay,0.001,0.0005,default_notext
14,gradient,1.136684590408772,1.081170846371832,1.0,1000.0,0.9600481986999512,Decay,0.001,0.0005,default_top60
82,gradient,1.129046394013651,1.084636983641064,0.0,1000.0,0.19452595710754395,LearningRate,0.0001,,only_children_square
82,gradient,1.129046394013651,1.084636983641064,0.0,1000.0,0.19452595710754395,LearningRate,0.0001,,only_children_square
66,gradient,1.1418124717188967,1.0867955226669366,0.0,1000.0,0.1721642017364502,Decay,0.001,0.01,only_children
63,gradient,1.168976347413466,1.0887842615368948,0.0,1000.0,0.8299779891967773,Momentum,0.01,0.999,stopwords_children_50
64,gradient,1.1510363178646696,1.0888029017630028,0.0,1000.0,0.12133121490478516,LearningRate,0.001,,default_notext
81,gradient,1.1488074127951804,1.0916038011453597,0.0,1000.0,0.14875388145446777,Momentum,0.0005,0.999,default_notext
69,gradient,1.1641356237773008,1.0920658814517366,False,1000,1.3204312324523926,Momentum,0.001,0.8,default_feeling
62,gradient,1.172026824177919,1.0958028858687314,0.0,1000.0,0.6891779899597168,Momentum,0.01,0.9,stopwords_children_50
69,gradient,1.1615717895550968,1.096056261460613,0.0,1000.0,0.13630986213684082,Momentum,0.001,0.7,default_notext
27,gradient,1.146122912012883,1.0967183514453818,1.0,1000.0,0.25046396255493164,Momentum,0.0005,0.999,only_children_square
27,gradient,1.146122912012883,1.0967183514453818,1.0,1000.0,0.25046396255493164,Momentum,0.0005,0.999,only_children_square
26,gradient,1.1461269757137058,1.0967223559632153,1.0,1000.0,0.22628021240234375,Momentum,0.0005,0.9,only_children_square
26,gradient,1.1461269757137058,1.0967223559632153,1.0,1000.0,0.22628021240234375,Momentum,0.0005,0.9,only_children_square
25,gradient,1.1461310772524338,1.0967263979119357,1.0,1000.0,0.22370004653930664,Momentum,0.0005,0.8,only_children_square
25,gradient,1.1461310772524338,1.0967263979119357,1.0,1000.0,0.22370004653930664,Momentum,0.0005,0.8,only_children_square
24,gradient,1.146135175566478,1.0967304368276432,1.0,1000.0,0.23769187927246094,Momentum,0.0005,0.7,only_children_square
24,gradient,1.146135175566478,1.0967304368276432,1.0,1000.0,0.23769187927246094,Momentum,0.0005,0.7,only_children_square
19,gradient,1.1461637735597912,1.0967586243928877,1.0,1000.0,0.19667506217956543,LearningRate,0.0005,,only_children_square
19,gradient,1.1461637735597912,1.0967586243928877,1.0,1000.0,0.19667506217956543,LearningRate,0.0005,,only_children_square
80,gradient,1.1550511643409775,1.09856222347328,0.0,1000.0,0.17979001998901367,Momentum,0.0005,0.9,only_children
59,gradient,1.2015623751770939,1.1019651158326293,0.0,1000.0,0.7660138607025146,Decay,0.01,0.0005,default_top60
27,gradient,1.1608916444924857,1.102238871195891,1.0,1000.0,2.4369301795959473,Momentum,0.0005,0.999,stopwords_children_120
26,gradient,1.1608957790343801,1.1022426534038827,1.0,1000.0,2.3441309928894043,Momentum,0.0005,0.9,stopwords_children_120
25,gradient,1.1608999541555287,1.1022464728004588,1.0,1000.0,2.3314120769500732,Momentum,0.0005,0.8,stopwords_children_120
24,gradient,1.16090412808601,1.1022502911753982,1.0,1000.0,2.3455328941345215,Momentum,0.0005,0.7,stopwords_children_120
19,gradient,1.1609333121829855,1.1022769911103008,1.0,1000.0,2.274052858352661,LearningRate,0.0005,,stopwords_children_120
27,gradient,1.162320349108599,1.1036986177400308,1.0,1000.0,0.6757497787475586,Momentum,0.0005,0.999,stopwords_children_50
26,gradient,1.1623244655653358,1.1037023618684314,1.0,1000.0,0.8142731189727783,Momentum,0.0005,0.9,stopwords_children_50
25,gradient,1.1623286224175975,1.103706142797247,1.0,1000.0,0.8668479919433594,Momentum,0.0005,0.8,stopwords_children_50
24,gradient,1.1623327780781414,1.1037099227008862,1.0,1000.0,0.7132430076599121,Momentum,0.0005,0.7,stopwords_children_50
19,gradient,1.1623618342567434,1.1037363532381486,1.0,1000.0,0.826406717300415,LearningRate,0.0005,,stopwords_children_50
57,gradient,1.1605061549766793,1.105410753024935,0.0,1000.0,0.17717623710632324,Decay,0.01,0.01,only_children
22,gradient,1.1561818872012346,1.106040931470349,1.0,1000.0,0.1967298984527588,Decay,0.0005,0.0001,only_children_square
22,gradient,1.1561818872012346,1.106040931470349,1.0,1000.0,0.1967298984527588,Decay,0.0005,0.0001,only_children_square
96,gradient,1.1596256518134949,1.1062630076809832,0.0,1.0,0.0003039836883544922,Momentum,1e-06,0.7,only_children
61,gradient,1.1699460284013647,1.1083017710643108,0.0,1000.0,0.6320052146911621,Momentum,0.01,0.8,stopwords_children_50
22,gradient,1.1669942571476621,1.1083804573270786,1.0,1000.0,2.291562080383301,Decay,0.0005,0.0001,stopwords_children_120
27,gradient,1.166247385183817,1.1087718819076837,1.0,1000.0,0.1829986572265625,Momentum,0.0005,0.999,only_children
26,gradient,1.1662514106294897,1.1087755717554304,1.0,1000.0,0.18150019645690918,Momentum,0.0005,0.9,only_children
25,gradient,1.1662554755525116,1.1087792978347237,1.0,1000.0,0.18230605125427246,Momentum,0.0005,0.8,only_children
24,gradient,1.16625953928497,1.1087830228681823,1.0,1000.0,0.1814582347869873,Momentum,0.0005,0.7,only_children
19,gradient,1.1662879520011364,1.1088090687377639,1.0,1000.0,0.1743299961090088,LearningRate,0.0005,,only_children
19,gradient,1.160864413400661,1.108902329389278,1.0,1000.0,3.791105031967163,LearningRate,0.0005,,square
24,gradient,1.1608752320687292,1.108919442520894,1.0,1000.0,3.946382999420166,Momentum,0.0005,0.7,square
25,gradient,1.1608767713254413,1.1089218824875666,1.0,1000.0,3.8885679244995117,Momentum,0.0005,0.8,square
26,gradient,1.1608783090135923,1.108924321261386,1.0,1000.0,3.792872190475464,Momentum,0.0005,0.9,square
27,gradient,1.1608798297791805,1.108926734472037,1.0,1000.0,3.719878911972046,Momentum,0.0005,0.999,square
65,gradient,1.1336393944204055,1.1098588086426247,0.0,335.0,0.080078125,Decay,0.001,0.1,only_children_square
65,gradient,1.1336393944204055,1.1098588086426247,0.0,335.0,0.080078125,Decay,0.001,0.1,only_children_square
22,gradient,1.168449184986561,1.1098790625768655,1.0,1000.0,0.9610650539398193,Decay,0.0005,0.0001,stopwords_children_50
77,gradient,1.1441291603716734,1.1105671777790627,0.0,1000.0,0.19969892501831055,Decay,0.0005,0.0005,only_children_square
77,gradient,1.1441291603716734,1.1105671777790627,0.0,1000.0,0.19969892501831055,Decay,0.0005,0.0005,only_children_square
26,gradient,1.1658555651428635,1.1121458185793835,True,1000,0.9048500061035156,Momentum,0.0005,0.999,default_feeling
25,gradient,1.165859787326253,1.1121495496766078,True,1000,0.9241430759429932,Momentum,0.0005,0.9,default_feeling
24,gradient,1.1658640511690193,1.1121533176338443,True,1000,0.9434108734130859,Momentum,0.0005,0.8,default_feeling
23,gradient,1.1658683140167434,1.1121570847578905,True,1000,0.9361732006072998,Momentum,0.0005,0.7,default_feeling
18,gradient,1.1658981259946002,1.112183431196765,True,1000,0.8763341903686523,LearningRate,0.0005,,default_feeling
2,gradient,1.172459640709365,1.1138879058474163,1.0,1000.0,2.201953172683716,Decay,0.01,0.1,stopwords_children_120
22,gradient,1.1724942995026577,1.1150919276117157,1.0,1000.0,0.1757957935333252,Decay,0.0005,0.0001,only_children
79,gradient,1.16981858025846,1.1151811874737672,0.0,1000.0,0.18173575401306152,Momentum,0.0005,0.8,only_children
27,gradient,1.1704408337650185,1.1152607466456306,1.0,1000.0,0.14954900741577148,Momentum,0.0005,0.999,default_notext
26,gradient,1.1704449279770972,1.11526436177443,1.0,1000.0,0.1507868766784668,Momentum,0.0005,0.9,default_notext
25,gradient,1.170449062517135,1.1152680125441197,1.0,1000.0,0.12806320190429688,Momentum,0.0005,0.8,default_notext
24,gradient,1.1704531960232059,1.1152716624327026,1.0,1000.0,0.1392970085144043,Momentum,0.0005,0.7,default_notext
19,gradient,1.1704821015234568,1.1152971868855297,1.0,1000.0,0.13890719413757324,LearningRate,0.0005,,default_notext
2,gradient,1.1739376571369642,1.115420252504414,1.0,1000.0,0.6414060592651367,Decay,0.01,0.1,stopwords_children_50
21,gradient,1.170921606545606,1.117277604797608,True,1000,0.8615000247955322,Decay,0.0005,0.0001,default_feeling
70,gradient,1.17563348813866,1.1181021838381013,0.0,1000.0,0.14202308654785156,Momentum,0.001,0.8,default_notext
22,gradient,1.170619227284493,1.1182038889685457,1.0,1000.0,3.6906521320343018,Decay,0.0005,0.0001,square
19,gradient,1.1729982310090035,1.11889696691039,1.0,1000.0,4.732557058334351,LearningRate,0.0005,,only_children_text
24,gradient,1.1729929664137317,1.1189027101901485,1.0,1000.0,3.9290549755096436,Momentum,0.0005,0.7,only_children_text
25,gradient,1.1729922112062798,1.118903528955697,1.0,1000.0,4.018036127090454,Momentum,0.0005,0.8,only_children_text
26,gradient,1.1729914552199399,1.1189043472974516,1.0,1000.0,4.202287912368774,Momentum,0.0005,0.9,only_children_text
27,gradient,1.1729907060267832,1.1189051570389688,1.0,1000.0,4.139185905456543,Momentum,0.0005,0.999,only_children_text
22,gradient,1.175676937129757,1.1205970376569998,1.0,1000.0,0.13119888305664062,Decay,0.0005,0.0001,default_notext
2,gradient,1.1780866403203742,1.1207534544813074,1.0,1000.0,0.1919999122619629,Decay,0.01,0.1,only_children
18,gradient,1.1744957430177316,1.120885856075142,True,1000,4.206301927566528,LearningRate,0.0005,,default_tfidf
23,gradient,1.1744869569297272,1.1208874182482491,True,1000,3.9573423862457275,Momentum,0.0005,0.7,default_tfidf
24,gradient,1.1744856982833314,1.1208876391822093,True,1000,4.251706838607788,Momentum,0.0005,0.8,default_tfidf
25,gradient,1.174484438765955,1.1208878595596907,True,1000,3.6913981437683105,Momentum,0.0005,0.9,default_tfidf
26,gradient,1.1744831909863698,1.1208880771858678,True,1000,3.7472519874572754,Momentum,0.0005,0.999,default_tfidf
19,gradient,1.1743607523705517,1.1212074091434698,1.0,1000.0,3.680586099624634,LearningRate,0.0005,,default_top160
24,gradient,1.1743521699599162,1.1212092113165022,1.0,1000.0,3.771937608718872,Momentum,0.0005,0.7,default_top160
25,gradient,1.1743509404216708,1.1212094665311658,1.0,1000.0,3.738055944442749,Momentum,0.0005,0.8,default_top160
26,gradient,1.1743497100153033,1.121209721188103,1.0,1000.0,3.8925302028656006,Momentum,0.0005,0.9,default_top160
27,gradient,1.1743484910584385,1.1212099727497145,1.0,1000.0,3.720798969268799,Momentum,0.0005,0.999,default_top160
19,gradient,1.1745212380504302,1.121339861517517,1.0,1000.0,3.772881269454956,LearningRate,0.0005,,default_noroot
24,gradient,1.174512473082783,1.1213415028369353,1.0,1000.0,3.9485111236572266,Momentum,0.0005,0.7,default_noroot
25,gradient,1.1745112174640873,1.1213417350725565,1.0,1000.0,4.0879528522491455,Momentum,0.0005,0.8,default_noroot
26,gradient,1.1745099609770497,1.121341966750462,1.0,1000.0,3.9674880504608154,Momentum,0.0005,0.9,default_noroot
27,gradient,1.1745087162001047,1.121342195562843,1.0,1000.0,3.782593011856079,Momentum,0.0005,0.999,default_noroot
1,gradient,1.175467497818264,1.1218871033999291,True,1000,0.8848719596862793,Decay,0.01,0.1,default_feeling
19,gradient,1.1762516112936863,1.1234646212686672,1.0,1000.0,0.7529940605163574,LearningRate,0.0005,,default_top60
24,gradient,1.176242563696775,1.1234657214459287,1.0,1000.0,0.7841370105743408,Momentum,0.0005,0.7,default_top60
25,gradient,1.1762412676836167,1.1234658763115322,1.0,1000.0,0.7918910980224609,Momentum,0.0005,0.8,default_top60
26,gradient,1.1762399707973894,1.1234660306034299,1.0,1000.0,0.8006711006164551,Momentum,0.0005,0.9,default_top60
27,gradient,1.176238686020586,1.1234661827879149,1.0,1000.0,0.7724969387054443,Momentum,0.0005,0.999,default_top60
104,gradient,1.1865767004455443,1.1240870990586143,0.0,1.0,0.0002818107604980469,Decay,1e-07,0.0005,only_children
56,gradient,1.178256396836186,1.1250315636741284,0.0,1000.0,0.1753699779510498,Decay,0.01,0.1,only_children
22,gradient,1.178987222516365,1.1250397397756247,1.0,1000.0,4.627539873123169,Decay,0.0005,0.0001,only_children_text
2,gradient,1.180372493461703,1.1253853000976612,1.0,1000.0,0.15351176261901855,Decay,0.01,0.1,default_notext
21,gradient,1.17990677255324,1.1264297771645402,True,1000,5.468672037124634,Decay,0.0005,0.0001,default_tfidf
60,gradient,1.1902429576882811,1.1264676599840233,0.0,1000.0,0.8404099941253662,Momentum,0.01,0.7,stopwords_children_50
90,gradient,1.1213210984953768,1.1266182086092196,0.0,1000.0,0.21056604385375977,Momentum,0.0001,0.999,only_children_square
90,gradient,1.1213210984953768,1.1266182086092196,0.0,1000.0,0.21056604385375977,Momentum,0.0001,0.999,only_children_square
22,gradient,1.1797627030253277,1.1267377993884105,1.0,1000.0,3.5374867916107178,Decay,0.0005,0.0001,default_top160
22,gradient,1.1799123664155635,1.1268611968052171,1.0,1000.0,3.892702102661133,Decay,0.0005,0.0001,default_noroot
57,gradient,1.1786305952123253,1.1268663427922256,0.0,1000.0,0.15162897109985352,Decay,0.01,0.01,default_notext
68,gradient,1.1852873152448158,1.1282470258618729,0.0,1000.0,0.14413022994995117,Decay,0.001,0.0005,default_notext
22,gradient,1.1816095416591577,1.128945677871697,1.0,1000.0,0.7210178375244141,Decay,0.0005,0.0001,default_top60
77,gradient,1.180193545967353,1.1292695693332526,0.0,1000.0,0.1747291088104248,Decay,0.0005,0.0005,only_children
2,gradient,1.1843220389088571,1.1305039643027144,1.0,1000.0,4.049867868423462,Decay,0.01,0.1,only_children_text
75,gradient,1.1810150305522387,1.1310530272114518,False,1000,0.8238410949707031,Decay,0.0005,0.0001,default_feeling
91,gradient,1.1892032029095552,1.1313511198363375,0.0,1.0,0.00035881996154785156,LearningRate,1e-06,,only_children
1,gradient,1.1847381614629071,1.1313736013798874,True,1000,3.5348422527313232,Decay,0.01,0.1,default_tfidf
2,gradient,1.18458547275162,1.131668754335487,1.0,1000.0,4.932524919509888,Decay,0.01,0.1,default_top160
2,gradient,1.1847260267464854,1.1317845316513535,1.0,1000.0,3.993795871734619,Decay,0.01,0.1,default_noroot
23,gradient,1.1911214033277775,1.1326600118722074,1.0,1000.0,2.2888009548187256,Decay,0.0005,0.0005,stopwords_children_120
2,gradient,1.186394496357353,1.1338342141586109,1.0,1000.0,0.8148949146270752,Decay,0.01,0.1,default_top60
23,gradient,1.19266427192844,1.134284597978727,1.0,1000.0,0.8985657691955566,Decay,0.0005,0.0005,stopwords_children_50
75,gradient,1.211905883761994,1.136090525343926,0.0,1000.0,0.2009449005126953,Decay,0.0005,0.01,only_children_square
75,gradient,1.211905883761994,1.136090525343926,0.0,1000.0,0.2009449005126953,Decay,0.0005,0.01,only_children_square
22,gradient,1.191338522752512,1.1378966576337959,True,1000,0.9069209098815918,Decay,0.0005,0.0005,default_feeling
71,gradient,1.194879431443857,1.1396259802725177,0.0,1000.0,0.1441512107849121,Momentum,0.001,0.9,default_notext
23,gradient,1.197105144358213,1.1399556272564595,1.0,1000.0,0.17681193351745605,Decay,0.0005,0.0005,only_children
89,gradient,1.2053912729510339,1.1399561948561336,0.0,1000.0,0.1902790069580078,Momentum,0.0001,0.9,only_children
23,gradient,1.1966714972690993,1.1419096551066914,1.0,1000.0,0.14138293266296387,Decay,0.0005,0.0005,default_notext
23,gradient,1.1944937406588747,1.1419343807173534,1.0,1000.0,0.2089221477508545,Decay,0.0005,0.0005,only_children_square
23,gradient,1.1944937406588747,1.1419343807173534,1.0,1000.0,0.2089221477508545,Decay,0.0005,0.0005,only_children_square
63,gradient,1.25793961775273,1.1422132403368819,0.0,1000.0,2.487078905105591,Momentum,0.01,0.999,stopwords_children_120
85,gradient,1.192334449319952,1.1427178568333598,0.0,1000.0,0.12112998962402344,Decay,0.0001,0.0001,default_notext
55,gradient,1.1696675328547543,1.1431265863373263,0.0,1000.0,0.894385814666748,LearningRate,0.01,,stopwords_children_50
98,gradient,1.1961120676212105,1.146455620350327,0.0,1.0,0.0002949237823486328,Momentum,1e-06,0.9,only_children
22,gradient,1.200576445219556,1.1472893384588594,True,1000,4.913702964782715,Decay,0.0005,0.0005,default_tfidf
78,gradient,1.204173248385425,1.147359900691464,0.0,1000.0,0.1499168872833252,Momentum,0.0005,0.7,default_notext
23,gradient,1.2003918072846957,1.147537460533277,1.0,1000.0,3.7577919960021973,Decay,0.0005,0.0005,default_top160
